"model_id","origin_date","target_date","horizon","lower","upper","nominal","covered","interval_score"
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-04,10,0.05,0.95,0.9,FALSE,4.40610551977757
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-05,11,0.05,0.95,0.9,FALSE,22.8488720533267
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-06,12,0.05,0.95,0.9,TRUE,2.1897343145892
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-07,13,0.05,0.95,0.9,TRUE,1.80361875817347
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-08,14,0.05,0.95,0.9,FALSE,10.2218817839273
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-09,15,0.05,0.95,0.9,FALSE,38.6329403995793
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-10,16,0.05,0.95,0.9,FALSE,16.8491161741247
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-11,17,0.05,0.95,0.9,FALSE,15.5788079982828
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-12,18,0.05,0.95,0.9,FALSE,8.84611314859808
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-13,19,0.05,0.95,0.9,FALSE,12.4387248734922
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-14,20,0.05,0.95,0.9,FALSE,34.1874594695721
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-15,21,0.05,0.95,0.9,FALSE,14.5765697613227
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-16,22,0.05,0.95,0.9,FALSE,20.9609842889095
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-17,23,0.05,0.95,0.9,FALSE,6.37858275758787
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-18,24,0.05,0.95,0.9,TRUE,2.53770118319924
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-19,25,0.05,0.95,0.9,TRUE,2.24691810072876
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-20,26,0.05,0.95,0.9,TRUE,2.10675830937673
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-21,27,0.05,0.95,0.9,TRUE,2.42766321573372
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-22,28,0.05,0.95,0.9,TRUE,2.24497357013706
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-26,1,0.15,0.8,0.65,FALSE,1.67285748155915
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-27,2,0.15,0.8,0.65,FALSE,16.1759595565785
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-28,3,0.15,0.8,0.65,FALSE,5.62259056342308
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-29,4,0.15,0.8,0.65,FALSE,2.44592472863908
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-30,5,0.15,0.8,0.65,FALSE,7.20067789520489
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-31,6,0.15,0.8,0.65,FALSE,19.8693983636101
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-01,7,0.15,0.8,0.65,FALSE,10.3359658925701
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-02,8,0.15,0.8,0.65,FALSE,5.81807488968247
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-03,9,0.15,0.8,0.65,FALSE,3.6012676637445
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-04,10,0.15,0.8,0.65,FALSE,6.86346487581715
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-05,11,0.15,0.8,0.65,FALSE,10.9756389066624
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-06,12,0.15,0.8,0.65,FALSE,5.26692907222102
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-07,13,0.15,0.8,0.65,FALSE,3.30185828000492
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-08,14,0.15,0.8,0.65,FALSE,9.60282852912908
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-09,15,0.15,0.8,0.65,FALSE,17.3160163694339
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-10,16,0.15,0.8,0.65,FALSE,10.1786565994201
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-11,17,0.15,0.8,0.65,FALSE,9.63482173575676
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-12,18,0.15,0.8,0.65,FALSE,9.19011857121605
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-13,19,0.15,0.8,0.65,FALSE,10.3104132951124
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-14,20,0.15,0.8,0.65,FALSE,17.1394314214895
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-15,21,0.15,0.8,0.65,FALSE,12.264588139378
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-16,22,0.15,0.8,0.65,FALSE,14.0694520733094
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-17,23,0.15,0.8,0.65,FALSE,9.92404852922524
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-18,24,0.15,0.8,0.65,FALSE,8.26587605738904
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-19,25,0.15,0.8,0.65,FALSE,7.60775781103808
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-20,26,0.15,0.8,0.65,FALSE,6.89760642420908
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-21,27,0.15,0.8,0.65,FALSE,6.26173604282738
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-22,28,0.15,0.8,0.65,FALSE,5.60166055883096
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-26,1,0.15,0.8,0.65,TRUE,0.444928451444343
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-27,2,0.15,0.8,0.65,FALSE,10.8934717777923
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-28,3,0.15,0.8,0.65,FALSE,3.09323067168285
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-29,4,0.15,0.8,0.65,TRUE,0.917717316473891
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-30,5,0.15,0.8,0.65,FALSE,4.67821172455772
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-31,6,0.15,0.8,0.65,FALSE,18.4628428927705
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-01,7,0.15,0.8,0.65,FALSE,8.40226117406369
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-02,8,0.15,0.8,0.65,FALSE,3.27916420069592
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-03,9,0.15,0.8,0.65,FALSE,1.46614406514594
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-04,10,0.15,0.8,0.65,FALSE,5.77412800735781
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-05,11,0.15,0.8,0.65,FALSE,11.2921063032116
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-06,12,0.15,0.8,0.65,FALSE,3.96908968687384
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-07,13,0.15,0.8,0.65,FALSE,3.84509284574874
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-08,14,0.15,0.8,0.65,FALSE,8.09775322841728
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-09,15,0.15,0.8,0.65,FALSE,15.8741188774612
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-10,16,0.15,0.8,0.65,FALSE,9.25418845551393
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-11,17,0.15,0.8,0.65,FALSE,9.14127237739498
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-12,18,0.15,0.8,0.65,FALSE,7.67522572555393
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-13,19,0.15,0.8,0.65,FALSE,8.21545757261763
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-14,20,0.15,0.8,0.65,FALSE,15.0449473186598
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-15,21,0.15,0.8,0.65,FALSE,10.0536744751673
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-16,22,0.15,0.8,0.65,FALSE,11.9869602327034
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-17,23,0.15,0.8,0.65,FALSE,7.78949755727717
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-18,24,0.15,0.8,0.65,FALSE,4.61825973153492
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-19,25,0.15,0.8,0.65,FALSE,6.01676881904565
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-20,26,0.15,0.8,0.65,FALSE,5.2135866939204
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-21,27,0.15,0.8,0.65,FALSE,3.13360054424809
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-22,28,0.15,0.8,0.65,FALSE,3.22764310217038
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-26,1,0.35,0.65,0.3,FALSE,0.836428740779575
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-27,2,0.35,0.65,0.3,FALSE,8.18797721608987
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-28,3,0.35,0.65,0.3,FALSE,3.04534818579036
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-29,4,0.35,0.65,0.3,FALSE,1.57074064291914
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-30,5,0.35,0.65,0.3,FALSE,3.88718688955735
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2022-12-31,6,0.35,0.65,0.3,FALSE,10.1921122905558
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-01,7,0.35,0.65,0.3,FALSE,5.35250206206511
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-02,8,0.35,0.65,0.3,FALSE,3.0035741587573
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-03,9,0.35,0.65,0.3,FALSE,2.23332133412871
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-04,10,0.35,0.65,0.3,FALSE,3.69082584033783
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-05,11,0.35,0.65,0.3,FALSE,5.89672960937111
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-06,12,0.35,0.65,0.3,FALSE,3.33466249822473
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-07,13,0.35,0.65,0.3,FALSE,2.28077180661453
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-08,14,0.35,0.65,0.3,FALSE,5.1211494500874
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-09,15,0.35,0.65,0.3,FALSE,8.95277878975793
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-10,16,0.35,0.65,0.3,FALSE,5.33158112463556
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-11,17,0.35,0.65,0.3,FALSE,5.19041928123947
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-12,18,0.35,0.65,0.3,FALSE,5.03278535280269
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-13,19,0.35,0.65,0.3,FALSE,5.49089317807501
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-14,20,0.35,0.65,0.3,FALSE,8.93676985714614
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-15,21,0.35,0.65,0.3,FALSE,6.55686991849207
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-16,22,0.35,0.65,0.3,FALSE,7.40920518039544
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-17,23,0.35,0.65,0.3,FALSE,5.74326211768644
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-18,24,0.35,0.65,0.3,FALSE,4.90951619828391
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-19,25,0.35,0.65,0.3,FALSE,4.39962998119829
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-20,26,0.35,0.65,0.3,FALSE,3.94073614167171
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-21,27,0.35,0.65,0.3,FALSE,3.62883545285515
"raw_glofas_reservoir_only_m360_full7",2022-12-25,2023-01-22,28,0.35,0.65,0.3,FALSE,3.26842814130995
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-26,1,0.35,0.65,0.3,FALSE,0.410520441818592
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-27,2,0.35,0.65,0.3,FALSE,6.22825333026682
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-28,3,0.35,0.65,0.3,FALSE,2.26235206151936
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-29,4,0.35,0.65,0.3,FALSE,0.742786957148081
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-30,5,0.35,0.65,0.3,FALSE,3.24065550436286
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2022-12-31,6,0.35,0.65,0.3,FALSE,9.86204298042239
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-01,7,0.35,0.65,0.3,FALSE,4.95219628126845
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-02,8,0.35,0.65,0.3,FALSE,2.26278243830427
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-03,9,0.35,0.65,0.3,FALSE,1.54067678673594
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-04,10,0.35,0.65,0.3,FALSE,3.68820927295888
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-05,11,0.35,0.65,0.3,FALSE,6.26510747180755
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-06,12,0.35,0.65,0.3,FALSE,3.042324333959
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-07,13,0.35,0.65,0.3,FALSE,2.46062752683687
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-08,14,0.35,0.65,0.3,FALSE,4.82233219473358
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-09,15,0.35,0.65,0.3,FALSE,8.57275572137729
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-10,16,0.35,0.65,0.3,FALSE,5.28079096151991
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-11,17,0.35,0.65,0.3,FALSE,5.4506511070336
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-12,18,0.35,0.65,0.3,FALSE,4.77834625267761
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-13,19,0.35,0.65,0.3,FALSE,5.00158485100864
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-14,20,0.35,0.65,0.3,FALSE,8.33922937839997
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-15,21,0.35,0.65,0.3,FALSE,6.0459051034687
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-16,22,0.35,0.65,0.3,FALSE,6.69253841653517
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-17,23,0.35,0.65,0.3,FALSE,4.66195490450556
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-18,24,0.35,0.65,0.3,FALSE,3.37465138681578
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-19,25,0.35,0.65,0.3,FALSE,3.77207091593501
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-20,26,0.35,0.65,0.3,FALSE,3.28137382614519
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-21,27,0.35,0.65,0.3,FALSE,2.1357563292495
"qdesn_latent_path_rhs_al_vb_reservoir_only_m360_full7",2022-12-25,2023-01-22,28,0.35,0.65,0.3,FALSE,2.42762679682527
