"model_id","origin_date","target_date","horizon","lower","upper","nominal","covered","interval_score"
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-04,10,0.05,0.95,0.9,TRUE,4.36992781926112
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-05,11,0.05,0.95,0.9,TRUE,4.41652486715235
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-06,12,0.05,0.95,0.9,TRUE,4.43801288961969
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-07,13,0.05,0.95,0.9,TRUE,4.45098899653442
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-08,14,0.05,0.95,0.9,TRUE,4.41043668010052
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-09,15,0.05,0.95,0.9,FALSE,7.46936302253619
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-10,16,0.05,0.95,0.9,TRUE,4.3750342640854
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-11,17,0.05,0.95,0.9,TRUE,4.48029169007221
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-12,18,0.05,0.95,0.9,TRUE,4.58136504876798
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-13,19,0.05,0.95,0.9,TRUE,4.59890114937939
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-14,20,0.05,0.95,0.9,TRUE,4.62011136212947
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-15,21,0.05,0.95,0.9,TRUE,4.76804635037162
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-16,22,0.05,0.95,0.9,TRUE,4.83352972031831
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-17,23,0.05,0.95,0.9,TRUE,4.82774548130632
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-18,24,0.05,0.95,0.9,TRUE,4.84877366057996
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-19,25,0.05,0.95,0.9,TRUE,4.84419596379619
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-20,26,0.05,0.95,0.9,TRUE,4.90361584533756
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-21,27,0.05,0.95,0.9,TRUE,4.93514942246828
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-22,28,0.05,0.95,0.9,TRUE,5.05826014857673
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-26,1,0.15,0.8,0.65,FALSE,1.67285748155915
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-27,2,0.15,0.8,0.65,FALSE,16.1759595565785
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-28,3,0.15,0.8,0.65,FALSE,5.62259056342308
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-29,4,0.15,0.8,0.65,FALSE,2.44592472863908
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-30,5,0.15,0.8,0.65,FALSE,7.20067789520489
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-31,6,0.15,0.8,0.65,FALSE,19.8693983636101
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-01,7,0.15,0.8,0.65,FALSE,10.3359658925701
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-02,8,0.15,0.8,0.65,FALSE,5.81807488968247
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-03,9,0.15,0.8,0.65,FALSE,3.6012676637445
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-04,10,0.15,0.8,0.65,FALSE,6.86346487581715
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-05,11,0.15,0.8,0.65,FALSE,10.9756389066624
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-06,12,0.15,0.8,0.65,FALSE,5.26692907222102
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-07,13,0.15,0.8,0.65,FALSE,3.30185828000492
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-08,14,0.15,0.8,0.65,FALSE,9.60282852912908
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-09,15,0.15,0.8,0.65,FALSE,17.3160163694339
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-10,16,0.15,0.8,0.65,FALSE,10.1786565994201
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-11,17,0.15,0.8,0.65,FALSE,9.63482173575676
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-12,18,0.15,0.8,0.65,FALSE,9.19011857121605
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-13,19,0.15,0.8,0.65,FALSE,10.3104132951124
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-14,20,0.15,0.8,0.65,FALSE,17.1394314214895
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-15,21,0.15,0.8,0.65,FALSE,12.264588139378
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-16,22,0.15,0.8,0.65,FALSE,14.0694520733094
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-17,23,0.15,0.8,0.65,FALSE,9.92404852922524
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-18,24,0.15,0.8,0.65,FALSE,8.26587605738904
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-19,25,0.15,0.8,0.65,FALSE,7.60775781103808
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-20,26,0.15,0.8,0.65,FALSE,6.89760642420908
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-21,27,0.15,0.8,0.65,FALSE,6.26173604282738
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-22,28,0.15,0.8,0.65,FALSE,5.60166055883096
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-26,1,0.15,0.8,0.65,TRUE,2.30230323290686
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-27,2,0.15,0.8,0.65,FALSE,5.69779529594218
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-28,3,0.15,0.8,0.65,TRUE,2.4294942092842
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-29,4,0.15,0.8,0.65,TRUE,2.46651195327805
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-30,5,0.15,0.8,0.65,TRUE,2.51601784775501
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-31,6,0.15,0.8,0.65,FALSE,13.8306916189862
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-01,7,0.15,0.8,0.65,FALSE,4.90481693868489
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-02,8,0.15,0.8,0.65,TRUE,2.46844226745313
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-03,9,0.15,0.8,0.65,TRUE,2.57029631842132
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-04,10,0.15,0.8,0.65,TRUE,2.62512158520558
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-05,11,0.15,0.8,0.65,FALSE,4.93237373388356
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-06,12,0.15,0.8,0.65,TRUE,2.63406442056739
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-07,13,0.15,0.8,0.65,TRUE,2.62472444092536
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-08,14,0.15,0.8,0.65,FALSE,3.47286917729768
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-09,15,0.15,0.8,0.65,FALSE,11.4015927329063
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-10,16,0.15,0.8,0.65,FALSE,4.13672432529278
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-11,17,0.15,0.8,0.65,FALSE,3.5340169776462
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-12,18,0.15,0.8,0.65,FALSE,2.96365510883602
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-13,19,0.15,0.8,0.65,FALSE,3.75252907363117
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-14,20,0.15,0.8,0.65,FALSE,10.2612768662965
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-15,21,0.15,0.8,0.65,FALSE,5.5867441091752
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-16,22,0.15,0.8,0.65,FALSE,6.95867631248121
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-17,23,0.15,0.8,0.65,FALSE,3.11716672249905
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-18,24,0.15,0.8,0.65,TRUE,2.72516672653649
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-19,25,0.15,0.8,0.65,TRUE,2.75511959934135
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-20,26,0.15,0.8,0.65,TRUE,2.75052205792362
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-21,27,0.15,0.8,0.65,TRUE,2.78195306523413
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-22,28,0.15,0.8,0.65,TRUE,2.84519062174646
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-26,1,0.35,0.65,0.3,FALSE,0.836428740779575
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-27,2,0.35,0.65,0.3,FALSE,8.18797721608987
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-28,3,0.35,0.65,0.3,FALSE,3.04534818579036
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-29,4,0.35,0.65,0.3,FALSE,1.57074064291914
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-30,5,0.35,0.65,0.3,FALSE,3.88718688955735
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-31,6,0.35,0.65,0.3,FALSE,10.1921122905558
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-01,7,0.35,0.65,0.3,FALSE,5.35250206206511
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-02,8,0.35,0.65,0.3,FALSE,3.0035741587573
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-03,9,0.35,0.65,0.3,FALSE,2.23332133412871
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-04,10,0.35,0.65,0.3,FALSE,3.69082584033783
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-05,11,0.35,0.65,0.3,FALSE,5.89672960937111
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-06,12,0.35,0.65,0.3,FALSE,3.33466249822473
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-07,13,0.35,0.65,0.3,FALSE,2.28077180661453
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-08,14,0.35,0.65,0.3,FALSE,5.1211494500874
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-09,15,0.35,0.65,0.3,FALSE,8.95277878975793
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-10,16,0.35,0.65,0.3,FALSE,5.33158112463556
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-11,17,0.35,0.65,0.3,FALSE,5.19041928123947
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-12,18,0.35,0.65,0.3,FALSE,5.03278535280269
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-13,19,0.35,0.65,0.3,FALSE,5.49089317807501
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-14,20,0.35,0.65,0.3,FALSE,8.93676985714614
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-15,21,0.35,0.65,0.3,FALSE,6.55686991849207
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-16,22,0.35,0.65,0.3,FALSE,7.40920518039544
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-17,23,0.35,0.65,0.3,FALSE,5.74326211768644
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-18,24,0.35,0.65,0.3,FALSE,4.90951619828391
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-19,25,0.35,0.65,0.3,FALSE,4.39962998119829
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-20,26,0.35,0.65,0.3,FALSE,3.94073614167171
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-21,27,0.35,0.65,0.3,FALSE,3.62883545285515
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-22,28,0.35,0.65,0.3,FALSE,3.26842814130995
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-26,1,0.35,0.65,0.3,TRUE,1.67244975889971
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-27,2,0.35,0.65,0.3,FALSE,4.43741766046632
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-28,3,0.35,0.65,0.3,TRUE,1.63538228399244
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-29,4,0.35,0.65,0.3,TRUE,1.62297904070623
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-30,5,0.35,0.65,0.3,FALSE,1.83042694945624
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2022-12-31,6,0.35,0.65,0.3,FALSE,8.63477143711184
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-01,7,0.35,0.65,0.3,FALSE,4.17634341419572
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-02,8,0.35,0.65,0.3,TRUE,1.53160375209847
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-03,9,0.35,0.65,0.3,TRUE,1.57509828977933
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-04,10,0.35,0.65,0.3,FALSE,2.01936632695182
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-05,11,0.35,0.65,0.3,FALSE,4.21462305509485
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-06,12,0.35,0.65,0.3,FALSE,1.62435151529776
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-07,13,0.35,0.65,0.3,TRUE,1.49578819477549
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-08,14,0.35,0.65,0.3,FALSE,3.31198334841991
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-09,15,0.35,0.65,0.3,FALSE,7.1924851439706
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-10,16,0.35,0.65,0.3,FALSE,3.53498772537492
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-11,17,0.35,0.65,0.3,FALSE,3.339917592353
"qdesn_latent_path_rhs_al_vb_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7",2022-12-25,2023-01-12,18,0.35,0.65,0.3,FALSE,3.1485042652012
